iteration,log_likelihood
8070,-75902.79607922661
8080,-75822.53484535922
8090,-75648.03138205106
8100,-75369.9197694128
8110,-75081.54575965542
8120,-74802.19027906786
8130,-74576.48003587718
8140,-74403.67335917527
8150,-73906.81114830347
8160,-73480.17719559967
8170,-73588.6014586995
8180,-73578.81267414555
8190,-74015.51652662535
8200,-73847.27903384317
8210,-73539.24301356616
8220,-73151.6671027939
8230,-73289.22887988476
8240,-73398.68185321894
8250,-73528.12608446841
8260,-73547.47081035176
8270,-73756.57410683346
8280,-73619.17745841341
8290,-73384.13551882899
8300,-73552.46002048411
8310,-73203.35575721481
8320,-73063.53757911356
8330,-73090.87960183041
8340,-73100.79560005732
8350,-73085.22263690858
8360,-73032.93579882005
8370,-73216.4978347643
8380,-72959.26152534597
8390,-72884.44392912058
8400,-72944.58197295014
8410,-72999.06028944798
8420,-73128.02467761489
8430,-73020.53482941422
8440,-73061.64699172818
8450,-73015.47729065208
8460,-72914.20676967954
8470,-73067.31436775165
8480,-72824.79415610022
8490,-72679.33894205463
8500,-72658.21703692076
8510,-72733.11891908658
8520,-72367.79483140117
8530,-72969.89588896252
8540,-73174.95454031028
8550,-73273.97684865826
8560,-73095.48680081162
8570,-72864.36269206408
8580,-73115.99256900295
8590,-72923.07749812794
8600,-72894.20679066793
8610,-73165.85545135812
8620,-73052.02866017053
8630,-73016.06685042969
8640,-72755.12842680418
8650,-72641.60786647376
8660,-72244.02344023064
8670,-72275.61425262588
8680,-72255.49019910343
8690,-72082.65153834558
8700,-72225.71723369462
8710,-72226.77492719665
8720,-72290.02517194595
8730,-72313.16161252142
8740,-72245.50418994547
8750,-72092.68595138541
8760,-72010.91981414132
8770,-72136.69284724111
8780,-72277.71561056818
8790,-72283.44662227662
8800,-72055.89983326252
8810,-72205.85639135045
8820,-72127.21041674151
8830,-72114.59492080148
8840,-72237.03716385309
8850,-72275.50539260425
8860,-72076.92025257667
8870,-72206.51761613705
8880,-72212.09286694044
8890,-72253.98041830734
8900,-72186.91667985287
8910,-72207.13877037549
8920,-72226.55067189393
8930,-72246.73359841478
8940,-72256.49754834131
8950,-72137.53284968325
8960,-72186.2024304599
8970,-72324.99875230863
8980,-72290.27976629217
8990,-72228.41761391057
9000,-72086.91013402525
9010,-71862.8415743279
9020,-71901.07278409906
9030,-71837.5853090306
9040,-71849.52792708803
9050,-71847.49565364339
9060,-71743.26323680425
9070,-71602.46880511899
9080,-71630.05200216574
9090,-71794.72900719664
9100,-71915.10668379493
9110,-71808.08048278873
9120,-71670.6347726781
9130,-71698.41264732792
9140,-71915.74158937027
9150,-72094.08137608354
9160,-72102.00751505658
9170,-72213.96345628696
9180,-72170.95122473178
9190,-72053.23789066059
9200,-72050.38203559679
9210,-72085.29238699866
9220,-72053.18856015154
9230,-72124.72565363627
9240,-72316.52284251661
9250,-72187.29278879231
9260,-72145.69765798132
9270,-72124.24447384548
9280,-71981.17427210737
9290,-71868.79767979737
9300,-71901.72542037547
9310,-71837.30453084198
9320,-71742.47122523865
9330,-71713.15748315283
9340,-71902.46551720923
9350,-71889.2738620059
9360,-71974.67157782085
9370,-71844.70076389977
9380,-71856.36604228037
9390,-71992.85439367432
9400,-71997.8289762387
9410,-72135.23258619652
9420,-72104.56098365012
9430,-72011.50211087818
9440,-71903.92140798864
9450,-71986.62433619934
9460,-71925.00890433506
9470,-72053.16016260462
9480,-72170.11683630373
9490,-72174.8186619151
9500,-71921.18224499344
9510,-72261.38042468486
9520,-72347.75431041913
9530,-72272.13278632879
9540,-72252.86257756673
9550,-72299.14513486862
9560,-72124.69515466489
9570,-72071.25822434289
9580,-71924.85552894766
9590,-71662.64292088393
9600,-71612.11194612597
9610,-71594.47337306409
9620,-71548.35980956529
9630,-71678.90609075042
9640,-71810.19933867264
9650,-71765.30640187285
9660,-71548.8818651454
9670,-71728.36026636651
9680,-71667.83120342997
9690,-71686.03125654263
9700,-71636.39934610386
9710,-71611.64107447973
9720,-71702.43177249996
9730,-71484.01509391505
9740,-71649.78117700663
9750,-71937.18029909756
9760,-71952.41522601464
9770,-72147.95225902175
9780,-72243.64203828081
9790,-72156.06074208693
9800,-72092.42522582633
9810,-71900.33564509793
9820,-71986.08556157505
9830,-71924.19159730864
9840,-71989.86105170553
9850,-72083.76306275697
9860,-72127.28666771686
9870,-71930.81938143552
9880,-72128.08362484869
9890,-72225.60575476731
9900,-72173.77816265015
9910,-72243.12258669347
9920,-72282.72348046601
9930,-72205.04145616679
9940,-72242.74059855845
9950,-72362.98031580407
9960,-72411.43150183572
9970,-72367.56501982984
9980,-72246.30933779702
9990,-72109.84650963053
