speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
HS2,a,756,1505,3074,100,-17,378,-39,139,-25,-162,sp,ads,0.7638302795378746,-0.5138501049994454
HS2,e,258,1168,2169,58.291,13,917,1097,10,-951,-263,sp,ads,-2.032733283919375,-1.1940504095824414
HS2,e,467,1841,2714,21.44,-116,-133,109,-40,-513,-977,sp,ads,-0.8590750815849069,0.16433180105363082
HS2,u,266,1016,2089,116.845,113,404,729,33,-382,-488,sp,ads,-1.987808568040544,-1.5008469861302616
HS2,a,625,1466,2822,30,-5,-147,41,20,22,47,sp,ads,0.02818805702201171,-0.5925676476663203
HS2,a,514,1368,2723,30,49,15,78,98,-216,-127,sp,ads,-0.5951423757967729,-0.7903707035984675
HS2,i,437,2554,2882,52.363,-36,-84,-69,-16,28,-13,sp,ads,-1.0275427661305243,1.6034499528864978
HS2,e,586,2392,2818,65.559,-81,61,-35,-0.4,207,24,sp,ads,-0.190819932887291,1.2764693910394789
HS2,i,236,949,2868,91.489,18,1846,500,4,-140,-62,sp,ads,-2.1562762525861614,-1.6360796876348929
HS2,e,438,2484,2839,12.76,-7,-39,159,-4,33,43,sp,ads,-1.0219271766456703,1.462162055792107
HS2,e,410,2090,2737,52.657,25,49,-15,148,205,-37,sp,ads,-1.17916368222158,0.6669130350036784
HS2,a,660,1748,2608,43.224,-33,8,114,168,47,-370,sp,ads,0.22473368899189874,-0.02337926222891706
HS2,a,696,1746,2752,40,-29,45,64,24,2,-14,sp,ads,0.4268949104466397,-0.0274160592887568
HS2,e,618,1790,2762,69.42,-27,-77,-52,9,-147,38,sp,ads,-0.011121069371965697,0.06139347602771746
HS2,e,392,1882,2767,47.122,109,87,38,165,52,-61,sp,ads,-1.2802442929489506,0.24708614078034546
HS2,e,328,1000,2292,159.076,199,877,446,14,-1092,-619,sp,ads,-1.6396420199796011,-1.5331413626089796
HS2,e,697,1925,2578,60,-59,-368,320,37,108,-56,sp,ads,0.4325104999314936,0.33387727756689983
HS2,a,696,1592,2589,50.996,-25,63,77,-12,123,-247,sp,ads,0.4268949104466397,-0.33824943289641674
HS2,o,218,1520,2714,30,20,-63,-3,9,36,67,sp,ads,-2.257356863313532,-0.48357412705064734
HS2,e,651,1747,2755,57.15,-103,-168,-122,17,-14,4,sp,ads,0.17419338362821352,-0.02539766075883693
HS2,e,477,1973,2641,40,65,-148,-73,247,142,5,sp,ads,-0.8029191867363678,0.43076040700305357
HS2,e,710,1919,2670,80,-24,18,40,-12,-50,-172,sp,ads,0.5055131632345945,0.32176688638738066
HS2,e,892,1595,2873,55.152,-86,-55,2,31,24,-111,sp,ads,1.527550449478007,-0.3321942373066571
HS2,i,365,2707,3084,66.17,-92,-63,374,-18,419,257,sp,ads,-1.4318652090400061,1.9122649279642379
HS2,a,744,1717,2804,90,-54,-15,-88,58,20,25,sp,ads,0.6964432057196276,-0.08594961665643301
HS2,e,592,2100,2793,50,-43,-148,-34,56,14,57,sp,ads,-0.1571263959781675,0.687097020302877
HS2,u,354,967,2360,38.307,6,100,-206,82,81,237,sp,ads,-1.4936366933733993,-1.5997485140963352
HS2,e,509,1699,2760,16.462,59,34,77,63,49,66,sp,ads,-0.6232203232210425,-0.12228079019499068
HS2,o,710,1263,2784,52.871,-136,363,132,8,43,-269,sp,ads,0.5055131632345945,-1.002302549240054
HS2,o,435,915,2145,149.028,261,99,1209,-122,-647,-779,sp,ads,-1.0387739451002322,-1.7047052376521685
HS2,o,324,971,1894,141.465,439,524,1095,6,-209,-981,sp,ads,-1.6621043779190168,-1.5916749199766558
HS2,e,677,2132,2988,57.346,10,8,-99,34,103,-34,sp,ads,0.3201987102344153,0.7516857732603128
HS2,o,706,1419,2971,98.092,-31,33,-179,397,69,514,sp,ads,0.48305080529517885,-0.6874323785725541
HS2,e,544,2115,2665,159.965,-6,-107,253,42,205,-236,sp,ads,-0.4266746912511554,0.7173729982516751
HS2,a,904,1526,3767,212.784,70,56,-681,24,-19,922,sp,ads,1.5949375232962542,-0.4714637358711281
HS2,e,663,2032,2910,57.346,17,-181,-23,168,128,-67,sp,ads,0.24158045744646048,0.5498459202683259
HS2,o,412,973,1422,61.124,-26,-38,950,66,-75,-1631,sp,ads,-1.1679325032518721,-1.587638122916816
HS2,i,261,964,2766,61.873,-12,16,32,-12,-154,9,sp,ads,-2.0158865154648136,-1.6058037096860949
HS2,o,720,1188,2851,87.528,-318,-243,-305,180,-140,-46,sp,ads,0.5616690580831336,-1.153682438984044
HS2,a,804,1637,2854,81.543,-46,-86,-6,60,-41,-224,sp,ads,1.0333785748108626,-0.2474214990500226
HS2,u,625,1455,3630,45.609,21,192,-487,255,480,1749,sp,ads,0.02818805702201171,-0.6147700314954389
HS2,e,617,1679,2805,39.389,44,-43,-11,8,-115,-59,sp,ads,-0.016736658856819613,-0.16264876079338805
HS2,o,638,1407,2811,93.29,-13,238,62,75,16,-143,sp,ads,0.1011907203251126,-0.7116531609315926
HS2,i,264,1268,2808,145.242,124,1537,398,12,182,541,sp,ads,-1.9990397470102517,-0.9922105565904544
HS2,o,493,913,2607,48.373,-13,44,253,-92,-56,-34,sp,ads,-0.7130697549787051,-1.7087420347120081
HS2,a,831,1664,2703,46.3,-24,31,68,102,164,139,sp,ads,1.1849994909019181,-0.1929247387421861
HS2,e,592,1779,2708,59.524,-7,-444,-829,49,155,-10,sp,ads,-0.1571263959781675,0.0391910921985989
HS2,u,313,957,2357,67.031,68,61,559,21,0.3,133,sp,ads,-1.7238758622524097,-1.619932499395534
HS2,a,798,1917,2809,138.899,-31,-77,34,35,-187,-73,sp,ads,0.999685037901739,0.3177300893275409
HS2,e,619,2138,2963,105.038,23,42,-48,113,80,71,sp,ads,-0.005505479887111781,0.7637961644398321
HS2,e,462,1782,2718,27.642,-42,-66,46,-72,-96,20,sp,ads,-0.8871530290091765,0.04524628778835851
HS2,e,611,1973,2712,46.991,0.8,-6,-10,69,68,17,sp,ads,-0.050430195765943105,0.43076040700305357
HS2,e,556,1859,2648,57.025,-18,116,-64,26,100,-140,sp,ads,-0.35928761743290843,0.20066297459218846
HS2,e,743,2016,3075,46.991,-37,-96,-300,22,127,-96,sp,ads,0.6908276162347737,0.517551543789608
HS2,e,635,1966,2752,79.195,-64,-167,-74,12,24,-64,sp,ads,0.08434395187055087,0.41663161729361453
HS2,e,641,1893,2696,57.356,-7,-93,-135,24,27,-31,sp,ads,0.11803748877967435,0.269288524609464
HS2,a,849,1797,2805,52.415,-68,-47,-17,-4,24,-64,sp,ads,1.2860801016292887,0.07552226573715655
HS2,o,641,1308,2815,74.632,55,13,-46,75,-84,-209,sp,ads,0.11803748877967435,-0.9114746153936597
HS2,e,588,1787,2789,64.958,-65,-146,40,16,-92,-75,sp,ads,-0.17958875391758317,0.055338280437957854
HS2,e,638,2136,2734,98.308,-23,-127,-31,82,-88,-266,sp,ads,0.1011907203251126,0.7597593673799923
HS2,o,449,1688,2861,46.991,20,-14,3,133,44,-51,sp,ads,-0.9601556923122774,-0.14448317402410923
HS2,e,662,1835,2704,57.356,-61,-144,58,107,316,227,sp,ads,0.23596486796160657,0.1522214098741116
HS2,a,774,1641,2760,73.25,-6,-14,-115,126,59,88,sp,ads,0.864910890265245,-0.2393479049303431
HS2,e,502,1346,1817,36.553,19,60,46,15,-392,-848,sp,ads,-0.6625294496150199,-0.8347754712567046
HS2,o,817,1516,3167,50,-66,-72,-206,39,-7,192,sp,ads,1.1063812381139635,-0.4916477211703268
HS2,a,815,1658,2872,70,-10,-82,179,71,46,117,sp,ads,1.0951500591442556,-0.20503512992170533
HS2,i,376,2325,2837,50,17,-20,-28,-31,135,-4,sp,ads,-1.3700937247066132,1.1412366895348476
HS2,o,485,1169,2849,42.578,130,384,0,78,179,-8,sp,ads,-0.7579944708575365,-1.1920320110525215
HS2,u,343,839,2464,19.354,14,23,-1221,41,-7,-101,sp,ads,-1.5554081777067923,-1.8581035259260785
HS2,e,725,1893,2920,51.094,-24,-220,-67,31,-22,11,sp,ads,0.5897470055074032,0.269288524609464
HS2,a,887,1665,2859,80,-66,19,-11,19,30,16,sp,ads,1.4994725020537374,-0.19090634021226624
HS2,a,787,1649,2783,90,11,-27,49,57,-36,-68,sp,ads,0.9379135535683459,-0.22320071669098415
HS2,e,724,1938,2844,40,-41,-17,-48,112,329,13,sp,ads,0.5841314160225494,0.36011645845585816
HS2,o,684,1275,2936,70,38,63,-64,141,-41,75,sp,ads,0.3595078366283927,-0.9780817668810153
HS2,a,889,1671,2848,94.592,14,-64,-19,92,-77,-25,sp,ads,1.5107036810234453,-0.178795949032747
HS2,e,475,1171,2503,43.358,13,1457,430,17,-9,155,sp,ads,-0.8141503657060756,-1.1879952139926817
HS2,e,676,2190,2870,166.322,4,-87,-4,108,18,117,sp,ads,0.3145831207495614,0.8687528879956653
HS2,e,645,2525,3056,49.901,57,-71,-64,-24,-25,76,sp,ads,0.14049984671909002,1.5449163955188217
HS2,o,669,1075,2767,46.896,-54,51,228,58,35,85,sp,ads,0.275273994355584,-1.3817614728649892
HS2,a,824,1630,2534,60,-34,-182,-26,45,234,815,sp,ads,1.1456903645079408,-0.2615502887594617
HS2,a,770,1794,2780,63.216,-7,-14,-45,51,-12,11,sp,ads,0.8424485323258294,0.06946707014739693
HS2,o,696,1857,2841,24.442,2,174,33,29,196,-49,sp,ads,0.4268949104466397,0.19662617753234873
HS2,o,626,1207,2296,60,-54,-131,-141,22,-44,223,sp,ads,0.033803646506865626,-1.1153328669155664
HS2,o,830,1590,3026,54.993,26,13,130,44,39,43,sp,ads,1.1793839014170644,-0.34228622995625646
HS2,a,735,1715,2749,60,-90,-68,16,9,10,-11,sp,ads,0.6459029003559423,-0.08998641371627275
HS2,i,362,2492,2891,18.331,-20,-29,-38,2,23,-32,sp,ads,-1.448711977494568,1.4783092440314658
HS2,u,381,1976,2814,43.388,-12,136,-2,24,149,-18,sp,ads,-1.3420157772823436,0.4368156025928132
HS2,a,901,1695,2807,140.852,-118,22,20,63,16,-52,sp,ads,1.5780907548416923,-0.13035438431467014
HS2,e,587,2289,3046,204.034,88,-232,-99,198,1603,800,sp,ads,-0.18520434340243708,1.0685743424577323
HS2,a,941,1510,3041,343.199,-42,-6,72,164,-142,105,sp,ads,1.802714334235849,-0.503758112349846
HS2,i,386,2796,3267,48.883,85,-101,-151,35,95,132,sp,ads,-1.313937829858074,2.0919023971271065
HS2,i,474,2474,2874,46.684,-34,17,5,35,119,77,sp,ads,-0.8197659551909295,1.4419780704929082
HS2,e,489,1719,1811,82.948,-51,156,783,-101,-116,-847,sp,ads,-0.7355321129181207,-0.08191281959659327
HS2,e,615,1809,2875,50,18,19,62,89,78,48,sp,ads,-0.027967837826527443,0.09974304809619498
HS2,a,849,2037,3033,120,-8,-43,-146,28,-282,19,sp,ads,1.2860801016292887,0.5599379129179253
HS2,e,619,2359,2995,190,71,2,-49,50,158,87,sp,ads,-0.005505479887111781,1.2098622395521232
HS2,e,579,1868,2573,48.883,-109,-127,-649,-41,228,26,sp,ads,-0.2301290592812684,0.21882856136146728
HS2,o,579,1354,2716,46.846,40,150,-44,86,159,-164,sp,ads,-0.2301290592812684,-0.8186282830173457
HS2,e,517,2287,2812,90,-16,-31,-87,-7,123,-92,sp,ads,-0.5782956073422111,1.0645375453978927
HS2,i,327,2936,3254,337.691,20,-110,9,-102,2135,287,sp,ads,-1.645257609464455,2.374478191315888
HS2,e,419,778,2093,34.625,95,1150,694,-128,-576,36,sp,ads,-1.1286233768578948,-1.9812258362511905
HS2,o,477,1211,2888,40.736,49,178,-821,108,272,190,sp,ads,-0.8029191867363678,-1.107259272795887
HS2,e,587,2346,2810,66.781,-78,53,29,-32,132,4,sp,ads,-0.18520434340243708,1.1836230586631649
HS2,e,632,1231,2089,74.343,-22,651,637,15,-170,-32,sp,ads,0.06749718341598912,-1.0668913021974897
HS2,a,819,1767,2783,67.49,-9,7,19,70,13,-6,sp,ads,1.1176124170836712,0.01497030983956046
HS2,i,413,2511,2925,53.975,-25,-103,53,28,260,58,sp,ads,-1.1623169137670184,1.5166588160999435
HS2,a,845,1505,2825,72.273,-88,-202,-13,14,8,-60,sp,ads,1.263617743689873,-0.5138501049994454
HS2,e,710,2269,2932,76.38,-33,-252,-51,17,38,-17,sp,ads,0.5055131632345945,1.028206371859335
HS2,e,596,2405,3071,267.838,33,-134,-44,26,-81,101,sp,ads,-0.13466403803875182,1.3027085719284373
HS2,a,881,1609,2780,195.458,-17,218,-70,19,-26,-3,sp,ads,1.465778965144614,-0.3039366578877789
HS2,e,647,2005,2786,30,-6,85,15,79,124,-19,sp,ads,0.15173102568879784,0.4953491599604894
HS2,o,672,1522,2948,31.57,-37,112,48,2,185,-202,sp,ads,0.2921207628101457,-0.47953732999080756
HS2,u,293,1037,1882,41.754,16,34,449,-123,316,-164,sp,ads,-1.8361876519494882,-1.4584606170019443
HS2,e,719,1968,2891,60,21,-7,31,93,35,21,sp,ads,0.5560534685982798,0.42066841435345426
HS2,a,918,1586,2823,127.33,-41,82,-3,104,15,16,sp,ads,1.6735557760842088,-0.3503598240759359
HS2,o,571,1126,2781,188.403,53,129,62,49,128,57,sp,ads,-0.2750537751600997,-1.278823147839076
HS2,e,306,2204,2888,30,-7,94,25,-24,66,15,sp,ads,-1.7631849886463873,0.8970104674145435
HS2,e,550,2112,2666,37.049,5,-69,127,25,7,-5,sp,ads,-0.39298115434203196,0.7113178026619155
HS2,o,588,1232,2995,54.993,-55,-104,-228,-59,-135,-119,sp,ads,-0.17958875391758317,-1.0648729036675697
HS2,i,414,1930,2878,40,-59,-30,95,-0.6,-3,27,sp,ads,-1.1567013242821644,0.3439692702164992
HS2,e,618,2032,2832,83.825,-48,-14,-12,-72,56,59,sp,ads,-0.011121069371965697,0.5498459202683259
HS2,a,974,1641,2647,318.043,-14,72,67,46,-39,-39,sp,ads,1.988028787236028,-0.2393479049303431
HS2,a,923,1682,2740,151.957,-10,15,-35,120,-104,-6,sp,ads,1.7016337235084784,-0.15659356520362847
HS2,u,401,883,2767,133.45,18,166,12,27,-61,81,sp,ads,-1.2297039875852653,-1.7692939906096044
HS2,u,278,1610,2799,77.398,80,-298,-8,25,285,154,sp,ads,-1.9204214942222968,-0.30191825935785904
HS2,e,426,1801,2798,40,142,48,112,-129,15,30,sp,ads,-1.0893142504639175,0.08359585985683603
HS2,a,775,1730,2752,46.826,-45,-64,87,-35,8,-70,sp,ads,0.870526479750099,-0.059710435767474715
HS2,o,714,1468,2883,112.024,-4,-5,26,206,445,103,sp,ads,0.5279755211740101,-0.5885308506064806
HS2,o,471,925,2854,41.425,-23,33,4,55,61,374,sp,ads,-0.8366127236454912,-1.6845212523529698
HS2,o,501,1043,3016,56.037,-20,-67,133,-30,-175,41,sp,ads,-0.6681450390998738,-1.446350225822425
HS2,e,703,1849,2886,68.757,-43,-79,-3,4,84,0.7,sp,ads,0.4662040368406171,0.18047898929298978
HS2,o,472,853,2284,70,51,42,-74,231,72,7,sp,ads,-0.8309971341606374,-1.8298459465072003
HS2,a,851,1753,2606,85.674,-79,-379,-885,43,-7,-128,sp,ads,1.2973112805989966,-0.013287269579317713
HS2,i,376,2685,3142,39.317,20,-100,-11,55,-113,-48,sp,ads,-1.3700937247066132,1.8678601603060008
HS2,o,455,1059,2590,40,-39,-53,-2,-45,-210,-109,sp,ads,-0.9264621554031539,-1.4140558493437072
HS2,e,571,1629,2799,30,-22,-103,-21,-15,-76,2,sp,ads,-0.2750537751600997,-0.26356868728938154
HS2,e,234,1812,2919,14.258,5,0.02,52,9,17,-12,sp,ads,-2.1675074315558693,0.10579824368595458
HS2,a,685,2198,2909,40.565,-34,-129,-20,-39,-6,-623,sp,ads,0.3651234261132466,0.8849000762350242
HS2,e,303,1750,2837,15.313,-0.4,-6,-146,9,-0.9,-14,sp,ads,-1.780031757100949,-0.01934246516907732
HS2,e,519,1819,2823,17.313,-31,-0.1,-19,-38,-5,5,sp,ads,-0.5670644283725033,0.11992703339539368
HS2,u,585,1842,2847,21.386,11,16,-25,67,60,-8,sp,ads,-0.1964355223721449,0.16635019958355068
HS2,a,839,1754,2856,107.462,-4,-38,41,118,104,-33,sp,ads,1.2299242067807497,-0.011268871049397843
HS2,u,412,1987,2842,30,-12,51,33,-18,47,42,sp,ads,-1.1679325032518721,0.45901798642193176
HS2,a,791,1735,2744,86.857,-32,31,-7,31,53,-68,sp,ads,0.9603759115077616,-0.04961844311787537
HS2,a,806,1667,2925,70,-16,-8,3,31,6,-69,sp,ads,1.0446097537805703,-0.1868695431524265
HS2,i,341,2636,2963,70,8,-101,5,18,472,179,sp,ads,-1.5666393566765002,1.7689586323399271
HS2,e,626,2001,2697,78.665,-57,-63,-98,41,-35,-157,sp,ads,0.033803646506865626,0.48727556584080994
HS2,a,758,1877,2810,60,29,-49,-10,91,64,-69,sp,ads,0.7750614585075825,0.23699414813074612
HS2,o,379,790,2710,30,-2,37,166,82,-134,28,sp,ads,-1.3532469562520515,-1.9570050538921522
HS2,o,592,1062,2477,34.625,-68,-113,-413,86,-77,437,sp,ads,-0.1571263959781675,-1.4080006537539476
HS2,o,663,1323,2813,60,-88,-136,16,56,-19,7,sp,ads,0.24158045744646048,-0.8811986374448616
HS2,a,914,1652,2648,60,-22,-63,25,8,-13,-35,sp,ads,1.6510934181447932,-0.21714552110122454
HS2,e,609,2376,2841,70.188,-37,108,-143,-20,13,-32,sp,ads,-0.061661374735650934,1.244175014560761
HS2,e,681,2179,2896,160,27,-6,-112,81,87,-28,sp,ads,0.34266106817383096,0.8465505041665468
HS2,e,537,1784,2665,18.693,-27,64,69,-9,87,65,sp,ads,-0.4659838176451328,0.049283084848198246
HS2,o,518,1476,2585,31.57,25,137,5,51,77,-74,sp,ads,-0.5726800178573572,-0.5723836623671216
HS2,e,510,2064,2750,60,-56,11,-30,75,-14,-84,sp,ads,-0.6176047337361885,0.6144346732257617
HS2,i,435,2187,2807,70,-15,31,23,23,87,-76,sp,ads,-1.0387739451002322,0.8626976924059057
HS2,e,649,1991,2743,71.244,-103,41,-7,-5,20,-87,sp,ads,0.16296220465850567,0.46709158054161126
HS2,e,621,1909,2775,75.799,-91,-155,-71,11,-25,25,sp,ads,0.005725699082596049,0.3015829010881819
HS2,e,604,1863,2737,48.473,-10,-86,-146,38,-10,29,sp,ads,-0.0897393221599205,0.20873656871186794
HS2,a,859,1723,2835,52.31,-24,21,-51,-3,67,-54,sp,ads,1.3422359964778279,-0.0738392254769138
HS2,o,758,1470,2772,50,47,50,579,154,52,-83,sp,ads,0.7750614585075825,-0.5844940535466409
HS2,e,590,1949,2642,55.934,-9,-104,74,19,29,12,sp,ads,-0.16835757494787532,0.3823188422849767
HS2,e,548,2232,2885,102.128,-4,-100,-42,46,-30,-171,sp,ads,-0.4042123333117398,0.9535256262522999
HS2,o,536,1428,2806,100,-43,68,-47,35,27,-56,sp,ads,-0.47159940712998677,-0.6692667918032753
HS2,a,941,1682,2771,130,-21,-107,3,107,-67,-24,sp,ads,1.802714334235849,-0.15659356520362847
HS2,e,623,2371,2883,30,-124,36,-67,-62,40,-36,sp,ads,0.016956878052303878,1.2340830219111616
HS2,e,719,2145,2961,26.427,-3,113,-14,31,214,3,sp,ads,0.5560534685982798,0.7779249541492712
HS2,o,767,1552,3004,41.137,30,45,17,65,53,135,sp,ads,0.8256017638712677,-0.4189853740932115
HS2,a,731,1658,2752,83.508,-99,-141,-19,34,-41,-5,sp,ads,0.6234405424165267,-0.20503512992170533
HS2,u,471,1957,2853,30,-10,61,53,-15,101,58,sp,ads,-0.8366127236454912,0.39846603052433566
HS2,a,889,1644,2691,138.898,-95,44,24,107,10,-17,sp,ads,1.5107036810234453,-0.2332927093405835
HS2,e,566,2110,2923,181.513,89,-116,-43,94,-9,10,sp,ads,-0.30313172258436927,0.7072810056020757
HS2,o,588,1384,2387,40,-14,-144,-107,30,-151,59,sp,ads,-0.17958875391758317,-0.7580763271197496
HS2,e,662,2018,2778,30.914,6,45,-18,142,-124,-201,sp,ads,0.23596486796160657,0.5215883408494477
HS2,e,763,2185,3057,70,-19,3,-220,14,446,509,sp,ads,0.803139405931852,0.8586608953460659
HS2,o,541,1072,2445,103.876,3,287,306,-13,-202,-95,sp,ads,-0.44352145970571716,-1.3878166684547488
HS2,e,580,2191,2937,79.772,14,-284,-49,64,-8,22,sp,ads,-0.22451346979641448,0.8707712865255851
HS2,e,544,2043,2857,50,-10,34,4,21,205,77,sp,ads,-0.4266746912511554,0.5720483040974444
HS2,u,383,1128,2340,80,56,-94,230,67,-165,165,sp,ads,-1.3307845983126358,-1.2747863507792363
HS2,i,391,2244,2895,40,21,-27,-13,51,351,13,sp,ads,-1.2858598824338046,0.9777464086113382
HS2,o,625,1030,2120,75.707,-55,-49,-146,55,72,257,sp,ads,0.02818805702201171,-1.4725894067113834
HS2,a,741,1528,2814,39.717,-34,-199,-33,48,-0.5,-29,sp,ads,0.6795964372650659,-0.4674269388112884
HS2,i,489,2311,3231,40,-41,35,-135,122,1439,809,sp,ads,-0.7355321129181207,1.1129791101159696
HS2,e,731,2179,2976,140,22,-38,-40,106,15,104,sp,ads,0.6234405424165267,0.8465505041665468
HS2,e,581,2396,2896,286.007,27,-94,76,17,-64,-69,sp,ads,-0.21889788031156057,1.2845429851591583
HS2,e,540,2462,2906,293.298,14,15,148,42,-15,-62,sp,ads,-0.44913704919057107,1.4177572881338698
HS2,a,770,1697,2643,80,-65,34,315,59,207,161,sp,ads,0.8424485323258294,-0.12631758725483042
HS2,a,808,1434,2478,57.898,-87,-103,0,-80,-146,-38,sp,ads,1.0558409327502782,-0.6571564006237561
HS2,a,930,1579,2489,79.271,-8,13,-12,60,56,34,sp,ads,1.740942849902456,-0.364488613785375
HS2,a,658,1741,2597,42.865,-21,-187,-73,11,-168,-82,sp,ads,0.21350251002219092,-0.03750805193835615
HS2,e,672,2314,3155,50,-8,-163,-391,135,3,-103,sp,ads,0.2921207628101457,1.119034305705729
HS2,i,394,2821,2843,110,-22,-110,814,-15,259,-68,sp,ads,-1.2690131139792427,2.142362360375103
HS2,a,951,1761,2895,160,-55,1,-39,122,-151,-78,sp,ads,1.8588702290843881,0.0028599186600412434
HS2,e,477,2663,3171,320,-25,41,-30,-34,133,79,sp,ads,-0.8029191867363678,1.8234553926477637
HS2,e,509,2138,2786,60,-4,111,88,7,117,21,sp,ads,-0.6232203232210425,0.7637961644398321
HS2,a,910,1635,2515,300,12,32,207,0.02,-13,-106,sp,ads,1.6286310602053775,-0.2514582961098623
HS2,o,632,1164,2680,40,-91,-141,-110,-40,-103,94,sp,ads,0.06749718341598912,-1.2021240037021208
HS2,a,721,1597,2652,36.459,8,-118,-83,71,-35,-192,sp,ads,0.5672846475679876,-0.32815744024681737
HS2,i,388,2749,2902,74.658,21,-478,-29,-5,220,30,sp,ads,-1.3027066508883662,1.9970376662208724
HS2,o,826,1290,2997,99.679,-43,179,-57,-1,115,143,sp,ads,1.1569215434776488,-0.9478057889322173
HS2,a,831,1658,2540,70,-30,-133,-16,42,-96,-136,sp,ads,1.1849994909019181,-0.20503512992170533
HS2,a,797,1767,2698,91.656,-13,16,111,42,-0.07,-90,sp,ads,0.9940694484168852,0.01497030983956046
HS2,e,565,2204,2990,60.698,-0.7,-89,-96,26,21,21,sp,ads,-0.3087473120692232,0.8970104674145435
HS2,e,528,2361,2901,100,24,-99,-69,117,37,-144,sp,ads,-0.5165241230088181,1.213899036611963
HS2,o,484,1095,2849,303.891,26,76,-54,47,-66,4,sp,ads,-0.7636100603423903,-1.341393502266592
HS2,u,326,699,2578,66.196,34,25,-8,28,18,139,sp,ads,-1.6508731989493088,-2.1406793201148604
HS2,a,999,1644,2640,146.583,-10,-123,140,12,-151,-40,sp,ads,2.128418524357376,-0.2332927093405835
HS2,o,660,1362,3038,80,147,128,-19,60,-35,34,sp,ads,0.22473368899189874,-0.8024810947779867
HS2,e,552,1760,2734,51.938,-7,-92,135,-5,-64,31,sp,ads,-0.3817499753723241,8.415201301213739e-4
HS2,o,526,1308,2878,70,0.08,70,-164,125,313,124,sp,ads,-0.5277553019785259,-0.9114746153936597
HS2,i,266,2798,3672,45.828,29,-54,-10,1,59,99,sp,ads,-1.987808568040544,2.095939194186946
HS2,i,367,2714,3019,80,-3,-120,-72,45,-62,138,sp,ads,-1.4206340300702984,1.926393717673677
HS2,a,891,1771,2764,77.648,-85,26,-70,44,35,35,sp,ads,1.5219348599931533,0.02304390395923994
HS2,e,512,1901,2781,40,-12,50,46,45,9,-21,sp,ads,-0.6063735547664807,0.28543571284882296
HS2,e,806,1981,2750,50,-95,-54,51,12,126,-85,sp,ads,1.0446097537805703,0.4469075952424125
HS2,o,805,1504,2958,60,-34,-130,-60,79,-204,-748,sp,ads,1.0389941642957166,-0.5158685035293652
HS2,a,938,1622,2843,80,15,-17,-96,3,-74,-50,sp,ads,1.7858675657812872,-0.27769747699882064
HS2,e,567,2646,2721,49.633,-58,6,-4,0.06,400,-59,sp,ads,-0.29751613309951536,1.7891426176391259
HS2,e,629,2120,2895,170,47,73,35,86,134,-10,sp,ads,0.05065041496142737,0.7274649909012744
HS2,a,948,1586,2648,263.765,-53,63,248,6,-72,195,sp,ads,1.8420234606298262,-0.3503598240759359
HS2,a,236,2808,3991,40.736,22,24,-86,18,-22,-97,sp,ads,-2.1562762525861614,2.1161231794861446
HS2,i,252,2897,3829,300,62,-94,-115,-29,4,144,sp,ads,-2.066426820828499,2.295760648649013
HS2,o,571,1287,2619,40,-8,-47,20,27,-6,46,sp,ads,-0.2750537751600997,-0.953860984521977
HS2,e,596,2258,2867,40,15,-189,-54,35,-74,-42,sp,ads,-0.13466403803875182,1.0060039880302165
HS2,o,501,1737,2838,40,15,12,-6,37,66,27,sp,ads,-0.6681450390998738,-0.04558164605803563
HS2,e,549,1071,2037,67.525,-3,865,794,-54,-970,-740,sp,ads,-0.39859674382688587,-1.3898350669846689
HS2,e,579,2041,2888,40,28,74,38,55,104,22,sp,ads,-0.2301290592812684,0.5680115070376047
HS2,a,874,1688,2605,78.658,-74,23,-59,-16,53,12,sp,ads,1.4264698387506367,-0.14448317402410923
HS2,o,845,1509,2601,65.177,19,43,-26,32,31,21,sp,ads,1.263617743689873,-0.5057765108797659
