speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
HS2,a,726,1801,2857,70,-73,228,81,53,94,18,sp,ads
HS2,e,546,2301,2952,80,92,-9,3,138,270,27,sp,ads
HS2,i,330,2834,3160,120,9,-105,12,-39,547,307,sp,ads
HS2,a,878,1775,2790,140,-66,133,64,91,72,-194,sp,ads
HS2,e,569,2493,2945,31.163,-44,154,-80,-18,34,60,sp,ads
HS2,a,531,2495,3034,33.292,37,-61,-182,89,-122,-369,sp,ads
HS2,u,408,1576,2865,30,5,101,24,-17,26,-16,sp,ads
HS2,a,847,1811,2947,81.977,-38,-116,29,4,42,-50,sp,ads
HS2,a,865,1704,2925,65.473,4,52,40,154,148,200,sp,ads
HS2,a,775,1677,2273,180,22,23,263,27,3,-521,sp,ads
HS2,e,602,1731,2685,30,9,-22,-32,20,-64,-79,sp,ads
HS2,o,842,1512,3259,40,-40,92,-160,535,119,1795,sp,ads
HS2,a,814,1645,2802,60,-110,-103,145,41,-9,-9,sp,ads
HS2,i,453,2457,2819,70,-27,-135,125,-48,265,4,sp,ads
HS2,o,514,1157,2908,50,109,208,-85,197,46,-53,sp,ads
HS2,u,380,865,2005,24.212,-0.4,4,-214,59,-34,-429,sp,ads
HS2,e,722,1739,2954,44.424,16,-163,4,79,-12,49,sp,ads
HS2,a,824,1654,2834,110,-15,27,-114,71,75,-61,sp,ads
HS2,a,758,1686,2967,90,24,13,-31,76,56,-19,sp,ads
HS2,e,570,1741,2743,30,-15,-71,-33,35,20,-69,sp,ads
HS2,o,511,1638,2703,30,-16,-5,-399,3,-2,-146,sp,ads
HS2,e,364,1743,2828,30,172,-34,-9,130,110,-309,sp,ads
HS2,o,460,1777,2773,30,-44,3,165,-20,33,13,sp,ads
HS2,e,648,1700,2398,30,-25,30,-524,-18,35,121,sp,ads
HS2,a,606,1551,2772,40,50,73,-513,86,57,-19,sp,ads
HS2,e,608,1555,2002,30,17,-149,310,131,210,405,sp,ads
HS2,o,593,1366,2816,34.512,63,113,-15,68,46,32,sp,ads
HS2,e,674,1827,2806,40,-26,-6,30,-51,-27,-71,sp,ads
HS2,a,667,1656,2489,90,67,314,325,133,-924,-527,sp,ads
HS2,u,340,1107,2695,70,-5,54,150,11,-7,-94,sp,ads
HS2,i,349,2751,3160,80,-12,23,28,-10,286,361,sp,ads
HS2,i,368,2745,3057,80,-14,42,-56,118,531,193,sp,ads
HS2,e,305,601,2418,210,518,1685,664,-94,-1919,-746,sp,ads
HS2,e,509,2521,2927,157.537,-33,107,-157,-43,159,-60,sp,ads
HS2,e,512,1307,1928,60,-16,272,34,87,245,85,sp,ads
HS2,o,572,1243,3112,90,39,124,-35,55,40,-43,sp,ads
HS2,o,532,1265,3147,70,1,-31,44,9,-44,53,sp,ads
HS2,o,642,1087,3178,90,8,-66,68,45,-86,-20,sp,ads
HS2,o,612,1208,3130,100,-11,-43,-27,8,-96,3,sp,ads
HS2,a,832,1586,2857,46.032,-65,-18,48,-9,-12,22,sp,ads
HS2,a,776,1637,2723,63.968,46,7,78,167,174,-4,sp,ads
HS2,i,393,2479,2852,70,-5,93,-9,-10,442,17,sp,ads
HS2,o,637,1666,2882,60.531,-126,68,-37,-64,361,-132,sp,ads
HS2,u,355,1280,2804,46.802,39,-174,168,74,259,235,sp,ads
HS2,a,733,1658,2743,80,-59,295,-185,83,-21,-17,sp,ads
HS2,e,668,1732,2730,40,-31,28,70,9,34,3,sp,ads
HS2,a,792,1445,1572,40,-52,85,1115,-24,-113,-1267,sp,ads
HS2,a,763,1102,1593,90,24,454,1234,31,-521,-1163,sp,ads
HS2,e,619,2090,2983,30,-14,-104,-87,2,-124,4,sp,ads
HS2,i,575,2058,3054,30,24,113,-66,299,1002,768,sp,ads
HS2,i,411,2735,2977,80,41,-198,-69,52,44,55,sp,ads
HS2,a,711,1746,2175,70,-33,-38,277,-25,3,-472,sp,ads
HS2,o,830,1494,3002,100,-50,4,-91,-47,-208,28,sp,ads
HS2,o,594,1183,2614,40,45,-84,-701,7,-112,-9,sp,ads
HS2,a,836,1656,2357,60,-43,-168,65,85,-91,-315,sp,ads
HS2,e,522,1788,2801,60,19,46,12,28,100,6,sp,ads
HS2,e,567,2373,2990,80,-117,-1209,-503,-68,-0.4,33,sp,ads
HS2,i,285,2828,3353,74.808,25,-41,88,6,105,374,sp,ads
HS2,u,412,1428,3012,72.949,4,-38,-48,14,-45,-31,sp,ads
HS2,o,386,1328,2967,30,-13,40,223,-35,-130,0.2,sp,ads
HS2,e,363,1622,3085,30,65,-38,9,89,-65,-14,sp,ads
HS2,a,858,1558,3176,70,-45,-27,-161,115,47,34,sp,ads
HS2,a,682,1652,2843,41.893,-19,-16,23,14,5,-37,sp,ads
HS2,a,845,1650,2949,69.867,-11,38,-20,21,46,-123,sp,ads
HS2,o,630,1413,3080,120,29,14,-1,102,46,24,sp,ads
HS2,e,486,2589,3029,360,37,-165,-103,-146,247,153,sp,ads
HS2,a,879,1511,2910,250,50,51,-432,-14,-18,40,sp,ads
HS2,a,944,1593,2738,100,-49,-99,85,176,251,100,sp,ads
HS2,o,576,1252,2539,78.503,14,76,-384,93,94,36,sp,ads
HS2,a,908,1600,2447,130,-96,-196,20,19,-111,-274,sp,ads
HS2,o,658,1371,2837,68.097,11,204,68,55,22,-5,sp,ads
HS2,a,692,1662,2808,60,-86,-79,-8,21,11,21,sp,ads
HS2,e,627,2277,2930,60,80,-53,18,79,100,19,sp,ads
HS2,i,362,2623,2872,110,-4,-100,113,5,332,-20,sp,ads
HS2,a,800,1770,2769,130,-24,122,1,32,-23,5,sp,ads
HS2,e,512,2556,2950,310,-77,178,291,32,-59,-90,sp,ads
HS2,e,554,2411,3034,122.081,16,71,36,97,67,-4,sp,ads
HS2,e,550,2367,2905,290,41,-109,-136,15,-3,39,sp,ads
HS2,e,459,634,2284,100,0.05,1633,676,33,-1438,-536,sp,ads
HS2,i,328,2883,3526,180,-29,-70,-345,-129,192,461,sp,ads
HS2,e,710,2374,3005,170,-67,128,-4,-11,63,-9,sp,ads
HS2,e,683,2314,2941,71.142,-51,8,60,31,0.7,76,sp,ads
HS2,u,335,982,3060,90,26,82,-64,17,-71,-8,sp,ads
HS2,o,533,1038,3113,190,-40,40,-66,9,-92,17,sp,ads
HS2,e,590,2038,2995,50,23,-76,-83,22,165,-62,sp,ads
HS2,e,584,2117,2766,72.497,-36,-843,-834,98,-240,-170,sp,ads
HS2,u,380,841,2663,94.85,-8,-61,191,6,-153,106,sp,ads
HS2,o,589,1127,2950,220,14,61,-4,23,-187,-25,sp,ads
HS2,a,860,1602,2458,70,-49,-111,43,77,-62,215,sp,ads
HS2,a,795,1737,2444,90,-9,-10,-179,38,-185,-306,sp,ads
HS2,e,495,2605,2961,120,-79,130,246,-138,63,0.4,sp,ads
HS2,o,788,1158,3021,76.183,-39,513,273,212,67,-9,sp,ads
HS2,e,635,2083,2829,80,-15,-91,-19,39,126,24,sp,ads
HS2,a,830,1934,2668,150,-42,-45,-37,64,-174,-128,sp,ads
HS2,e,489,2364,3004,100,60,-7,-15,-0.03,112,37,sp,ads
HS2,a,892,1326,2613,278.443,35,64,263,48,-76,-42,sp,ads
HS2,a,240,1224,2282,80.204,-17,109,162,-43,-194,-204,sp,ads
HS2,i,411,2387,2894,70,-8,92,24,36,435,-319,sp,ads
HS2,a,817,1590,2778,80.038,-15,-61,-94,7,5,-84,sp,ads
HS2,e,707,2243,2945,80,16,-101,-61,50,138,82,sp,ads
HS2,e,564,2332,2859,300,16,-99,-51,-20,-101,-30,sp,ads
HS2,a,947,1542,2447,212.434,-44,35,103,24,-75,-183,sp,ads
HS2,e,588,1945,2586,50,-0.9,-116,-37,23,-47,17,sp,ads
HS2,e,448,2398,2936,100,111,-178,90,101,-299,-42,sp,ads
HS2,i,324,2855,3405,139.221,-42,15,113,-61,72,324,sp,ads
HS2,a,684,2157,2963,80.204,-119,-67,87,-72,-124,-12,sp,ads
HS2,i,728,2481,3032,34.805,33,-8,-20,58,100,133,sp,ads
HS2,o,492,1282,2913,46.912,33,386,-4,54,178,-120,sp,ads
HS2,u,430,869,1813,27.239,-16,-9,30,26,-28,-732,sp,ads
HS2,e,723,1961,3000,64.879,-1,-194,49,88,91,62,sp,ads
HS2,a,883,1680,2826,140,13,39,-67,135,118,-56,sp,ads
HS2,o,422,995,3194,160,242,244,-66,36,-143,-2,sp,ads
HS2,e,732,2183,3058,40.858,13,82,-23,10,111,52,sp,ads
HS2,o,560,1492,2903,50,-7,-3,-40,-11,-32,84,sp,ads
HS2,e,343,1698,2829,40,-4,-7,69,32,16,14,sp,ads
HS2,e,590,1849,2660,63.531,-69,136,-545,-10,199,14,sp,ads
HS2,o,521,1269,2660,40.885,45,178,12,83,162,-156,sp,ads
HS2,e,522,2479,2884,150,-71,-10,-119,-26,67,-41,sp,ads
HS2,e,567,2080,2855,40,-2,67,-31,36,149,38,sp,ads
HS2,o,385,1729,2923,30,96,-24,-42,-16,15,83,sp,ads
HS2,e,215,1621,2981,30,31,-30,-257,-1561,-1268,-1284,sp,ads
HS2,a,841,1663,2582,100,-27,77,120,141,86,10,sp,ads
HS2,e,754,2172,2877,48.425,-49,158,28,8,234,45,sp,ads
HS2,o,652,2073,2759,75.288,-35,-22,21,50,98,-20,sp,ads
HS2,o,656,1101,2899,174.027,20,309,-179,29,104,-26,sp,ads
HS2,o,811,1385,3137,90,-544,-71,-1552,64,134,131,sp,ads
HS2,e,692,1954,2858,80,-43,-47,-16,-2,141,65,sp,ads
HS2,o,585,1075,2697,80,84,328,79,198,27,-95,sp,ads
HS2,a,856,1754,3317,60,19,-138,-500,330,228,800,sp,ads
HS2,a,914,1718,2842,206.436,-47,-39,-227,-30,-76,-456,sp,ads
HS2,i,251,2314,2763,53.612,-17,164,256,43,112,-321,sp,ads
HS2,e,623,1970,2763,56.621,-56,50,13,-18,84,18,sp,ads
HS2,a,893,1670,2593,110,4,-122,-144,72,-118,-106,sp,ads
HS2,e,577,2303,2945,160,5,-158,-122,-13,-192,48,sp,ads
HS2,o,496,980,1968,40,55,48,706,131,-46,-316,sp,ads
HS2,e,624,1945,2670,37.516,4,-130,-44,45,87,-16,sp,ads
HS2,a,923,1683,2825,60,-42,87,7,95,132,43,sp,ads
HS2,e,743,2169,2863,67.494,-12,-102,-60,24,20,-6,sp,ads
HS2,e,761,2376,3077,177.981,-76,-164,-103,447,722,122,sp,ads
HS2,e,623,1905,2673,50,-13,-91,-12,27,58,-0.3,sp,ads
HS2,o,561,1552,2660,65.561,-17,108,61,-18,-2,-105,sp,ads
HS2,i,471,2305,2861,40,-17,-37,-49,-7,-17,32,sp,ads
HS2,e,483,2098,2800,40,-2,142,-4,34,9,-151,sp,ads
HS2,o,483,1929,2812,50,-23,-28,598,-11,-22,109,sp,ads
HS2,e,732,1950,2694,40.923,-56,-58,37,-19,12,51,sp,ads
HS2,a,708,1853,2651,40,37,40,-134,67,125,-163,sp,ads
HS2,e,659,1509,2244,25.726,9,-93,93,10,-107,-100,sp,ads
HS2,o,624,1393,2911,42.372,19,87,-128,74,247,-85,sp,ads
HS2,o,747,1207,3210,58.256,-109,-161,144,13,-143,251,sp,ads
HS2,i,398,2695,3055,85.575,11,-148,-73,26,253,208,sp,ads
HS2,o,464,993,2652,70,-11,24,37,72,105,354,sp,ads
HS2,o,604,1047,2485,61.064,-82,-26,161,-15,-40,348,sp,ads
HS2,o,696,1173,2981,90.551,57,34,-118,90,-77,26,sp,ads
HS2,e,516,2437,2935,227.86,52,-330,-92,-5,-53,-70,sp,ads
HS2,a,881,1484,2929,355.925,-171,725,-9,12,-48,64,sp,ads
HS2,o,617,1383,2742,70,-25,48,14,37,-32,-66,sp,ads
HS2,e,768,1791,2911,58.628,-48,-83,-19,119,58,-14,sp,ads
HS2,e,559,1703,2775,39.345,-12,-30,35,18,10,0.6,sp,ads
HS2,o,624,1378,2806,93.07,18,137,52,47,93,465,sp,ads
HS2,e,621,1755,2783,49.443,-19,-59,-10,36,-46,7,sp,ads
HS2,a,885,1570,2902,63.532,-93,68,-116,28,149,-32,sp,ads
HS2,u,471,1075,2779,60,-52,-168,82,92,-107,1014,sp,ads
HS2,a,903,1640,2852,85.087,-6,45,179,35,0.1,8,sp,ads
HS2,e,551,2083,3107,140,55,-39,-42,84,-37,296,sp,ads
HS2,e,560,2429,3155,35.156,-44,69,-163,132,1686,814,sp,ads
HS2,a,857,1545,1666,52.006,-25,216,1114,-7,190,108,sp,ads
HS2,a,750,1851,2739,60,38,-328,-37,123,-399,-152,sp,ads
HS2,o,463,1831,2740,30,24,-6,7,31,-8,-8,sp,ads
HS2,i,499,2144,2836,46.502,-52,-15,8,-62,8,-21,sp,ads
HS2,a,584,1678,2415,53.498,8,412,481,67,-169,522,sp,ads
HS2,e,524,1486,2167,30,-22,223,-69,-0.8,-501,-40,sp,ads
HS2,e,487,2085,2384,30,24,-251,-34,28,-354,-69,sp,ads
HS2,o,434,1651,2849,40,-3,106,-26,18,36,3,sp,ads
HS2,i,390,2433,2910,50,-32,57,-40,-3,113,25,sp,ads
HS2,o,819,1476,3034,80,-96,-36,-19,215,156,1442,sp,ads
HS2,i,459,2210,2903,40,31,-147,50,31,141,-5,sp,ads
HS2,o,460,1043,2888,50,127,399,104,137,53,21,sp,ads
HS2,u,313,987,2767,100,96,-189,-170,40,-171,63,sp,ads
HS2,e,701,1980,2971,40,15,-36,-7,57,131,65,sp,ads
HS2,o,690,1426,3069,80,-46,12,-142,-7,346,1554,sp,ads
HS2,a,900,1533,3145,80,-25,52,91,105,124,51,sp,ads
HS2,a,798,2109,2913,80,72,-430,18,178,-318,-127,sp,ads
HS2,o,446,1536,2454,30,20,102,524,20,-101,-149,sp,ads
HS2,i,409,2569,3046,60,-20,-50,-7,-89,90,98,sp,ads
HS2,a,764,2097,2908,50,-70,184,11,17,140,16,sp,ads
HS2,o,772,1470,3191,90,10,106,207,79,43,183,sp,ads
HS2,e,647,2042,2899,80,32,-28,-10,134,68,73,sp,ads
HS2,a,601,1877,2960,70,-3,-24,-10,41,63,12,sp,ads
HS2,e,719,1742,2946,60,-33,15,-80,46,-54,79,sp,ads
HS2,a,702,1739,2732,46.912,5,-49,-10,72,27,-0.9,sp,ads
HS2,e,534,2230,2964,60,6,13,-10,42,73,22,sp,ads
HS2,a,746,1832,2784,81.717,-20,-78,-4,60,14,-15,sp,ads
HS2,i,349,2647,3010,89.283,4,-52,21,17,357,104,sp,ads
HS2,i,390,2657,3005,34.805,23,-182,41,45,-54,-74,sp,ads
HS2,a,806,1587,2533,65.071,-28,104,15,46,84,10,sp,ads
HS2,e,659,2084,2720,65.071,-50,-73,-68,43,27,-93,sp,ads
HS2,o,601,1062,2585,149.814,47,286,-144,-126,-25,-343,sp,ads
HS2,u,249,1007,2454,98.363,-6,102,-68,-26,-479,22,sp,ads
HS2,o,506,1912,3057,37.832,-47,22,151,80,104,149,sp,ads
HS2,e,340,1692,2951,21.186,-34,-57,-58,-58,-66,56,sp,ads
HS2,e,477,1992,2873,19.673,-22,-111,4,2,-62,-5,sp,ads
HS2,e,444,2294,2973,25.726,20,-104,-39,19,-82,-28,sp,ads
HS2,o,491,1816,2893,55.991,-33,206,7,-9,157,-76,sp,ads
HS2,o,733,1151,3067,180.08,-90,51,-69,5,-175,96,sp,ads
HS2,a,948,1505,2664,189.735,-33,27,47,31,-67,-112,sp,ads
HS2,i,439,2838,3433,63.245,-64,-18,-24,4,165,484,sp,ads
HS2,o,505,1311,2801,50.48,6,247,36,49,197,-60,sp,ads
HS2,u,433,768,2590,39.592,2,49,219,87,17,-117,sp,ads
HS2,e,729,2139,2873,65.327,-12,-140,-10,35,65,12,sp,ads
HS2,a,914,1687,2747,166.408,-19,27,-126,151,-1,-141,sp,ads
HS2,o,467,1143,3018,174.207,98,247,-26,12,-262,11,sp,ads
HS2,i,354,2838,3189,61.969,-34,-38,-58,-33,164,234,sp,ads
HS2,e,512,2221,2993,50.87,-34,185,-37,19,191,74,sp,ads
HS2,o,585,1765,2710,51.753,-25,64,80,27,35,-34,sp,ads
HS2,e,212,1676,2986,26.576,59,104,-19,19,-78,-69,sp,ads
HS2,u,286,966,2323,32.171,85,48,-472,31,-52,-24,sp,ads
HS2,a,878,1734,2728,61.544,0.6,-165,77,44,-141,-57,sp,ads
HS2,e,716,2222,2814,90.918,7,-56,13,8,82,0.9,sp,ads
HS2,a,837,1835,2640,146.867,-55,25,-18,77,5,-131,sp,ads
HS2,e,447,2603,3021,379.057,60,-145,-84,-63,-35,-10,sp,ads
HS2,o,525,954,2520,58.747,9,30,51,92,51,248,sp,ads
HS2,e,674,2135,2941,47.557,-71,-50,-3,-31,40,25,sp,ads
HS2,e,609,2230,2920,79.728,-11,-24,31,37,78,30,sp,ads
HS2,o,564,939,2304,34.968,-15,65,284,93,66,-122,sp,ads
HS2,o,670,1099,2601,62.943,-68,-202,-221,-19,-283,-308,sp,ads
HS2,e,639,1954,2774,41.962,13,-198,24,66,111,59,sp,ads
HS2,e,556,2476,3033,158.481,0.8,30,-62,-4,33,112,sp,ads
HS2,o,565,1287,2723,82.525,1,347,-1,23,198,-20,sp,ads
HS2,i,416,1718,2832,118.892,77,-585,18,35,-429,13,sp,ads
HS2,o,574,1159,2797,69.937,-41,-134,-66,15,-144,-27,sp,ads
HS2,e,582,1661,2757,65.741,23,44,88,125,56,148,sp,ads
HS2,o,592,1490,1603,83.924,-43,-66,355,49,184,-773,sp,ads
HS2,e,592,1735,2588,39.136,-51,-133,3,-38,-122,-36,sp,ads
HS2,e,586,1893,2682,20.981,29,-13,-36,42,5,496,sp,ads
HS2,a,733,1649,2148,33.57,5,-80,6,14,-30,2,sp,ads
HS2,a,763,1700,2591,72.734,-30,-415,-843,63,38,-129,sp,ads
HS2,u,326,1015,2947,61.544,104,154,-48,-77,-336,249,sp,ads
HS2,a,852,1547,2619,61.544,2,-46,-111,62,16,-22,sp,ads
HS2,i,437,2692,3392,61.544,26,-31,-340,55,-3,43,sp,ads
HS2,a,700,1825,2730,106.304,2,278,-3,453,165,-21,sp,ads
HS2,e,672,1973,2622,58.133,-16,-26,27,24,63,-39,sp,ads
HS2,o,555,1781,1826,118.909,-2,-1049,13,-88,-78,-746,sp,ads
HS2,e,653,1991,2916,118.909,8,86,-23,-33,48,33,sp,ads
HS2,o,632,1373,2905,40.957,-167,-29,-1447,84,-0.8,160,sp,ads
HS2,e,642,1706,2900,46.242,-5,-47,-17,24,-31,-8,sp,ads
HS2,e,561,1844,3006,36.994,22,3,-139,294,-27,-105,sp,ads
HS2,a,904,1482,2839,79.272,-57,201,43,28,113,-4,sp,ads
HS2,a,900,1676,3023,92.484,-22,-178,-25,19,-150,-245,sp,ads
HS2,e,675,2454,3105,73.988,-18,-75,12,-28,90,86,sp,ads
HS2,e,667,2546,2898,93.806,-78,156,544,-18,102,-60,sp,ads
HS2,a,920,1720,2498,125.515,-122,-173,-203,94,7,-288,sp,ads
HS2,a,801,1696,3050,178.363,74,124,-59,112,126,119,sp,ads
HS2,e,650,2027,2872,24.816,-2,105,29,17,90,-4,sp,ads
HS2,o,673,1560,2823,56.314,1,176,47,61,101,65,sp,ads
HS2,e,669,2229,2693,62.041,-76,62,-74,9,85,-105,sp,ads
HS2,a,965,1624,2563,378.928,-31,42,280,44,-41,-26,sp,ads
HS2,o,602,1023,2970,40.088,-50,-11,-13,148,85,1009,sp,ads
HS2,u,433,998,2322,65.859,35,-229,284,10,-132,-456,sp,ads
HS2,i,377,2784,2966,98.311,49,-96,21,16,297,126,sp,ads
HS2,a,963,1685,2596,347.431,-49,-165,-845,145,-61,-204,sp,ads
HS2,a,925,1582,2583,424.743,21,-14,-13,72,-33,-105,sp,ads
HS2,e,575,2119,2803,44.861,-65,166,-37,43,176,-10,sp,ads
HS2,a,846,1363,1711,76.358,-61,381,912,45,-130,-536,sp,ads
HS2,a,888,1526,2390,116.447,-24,-63,-18,9,-52,-41,sp,ads
HS2,a,915,1858,2825,44.976,-9,-92,-117,63,-36,134,sp,ads
HS2,e,795,1961,2842,59.178,23,-57,-91,28,-52,-23,sp,ads
HS2,o,742,1485,2850,82.085,0.7,56,-34,20,57,-122,sp,ads
HS2,a,924,1559,2759,106.902,-72,41,-93,-3,60,-109,sp,ads
HS2,o,670,1342,2926,255.801,9,-290,-59,115,-142,-86,sp,ads
HS2,e,412,2008,2872,54.895,103,71,36,157,146,-29,sp,ads
HS2,a,922,1588,2786,66.24,-87,46,109,1,129,23,sp,ads
HS2,a,748,1621,2696,33.12,-11,-144,-48,20,-182,-28,sp,ads
HS2,o,546,1707,2639,70.972,14,1,3,44,-137,25,sp,ads
HS2,i,349,2748,3284,125.383,18,-64,-184,-72,108,299,sp,ads
HS2,a,805,1849,2809,184.526,-46,128,22,66,51,-99,sp,ads
HS2,a,790,1625,2794,101.726,-36,-32,-13,30,103,-54,sp,ads
HS2,u,432,1272,2715,76.886,-5,-349,-308,80,-305,42,sp,ads
HS2,o,604,1387,2889,128.932,-5,76,-101,35,-44,-296,sp,ads
HS2,o,821,1351,3038,100.543,-31,-22,419,48,-39,27,sp,ads
HS2,a,869,1591,3010,69.789,40,-27,-50,74,9,3,sp,ads
HS2,i,434,2779,3290,98.177,-11,-53,-190,-54,-27,168,sp,ads
HS2,o,806,1302,3144,216.463,-5,40,-51,101,-62,108,sp,ads
HS2,e,511,2754,3265,223.973,93,-151,-82,70,-90,-56,sp,ads
HS2,i,359,2906,3556,77.904,19,-1,-30,-26,-14,-28,sp,ads
HS2,u,432,1332,2887,94.945,-6,-14,-20,163,46,-58,sp,ads
HS2,o,580,1808,3036,51.413,-52,-153,-32,-52,-154,191,sp,ads
HS2,i,643,2105,2881,40.431,24,48,9,40,158,24,sp,ads
HS2,o,510,1297,2755,49.416,22,160,30,105,185,26,sp,ads
HS2,u,550,762,2794,29.2,-12,128,115,-87,-31,84,sp,ads
HS2,e,729,1947,2923,57.278,-21,-161,-36,32,64,-0.8,sp,ads
HS2,a,868,1581,2788,130.279,3,59,-31,33,24,-127,sp,ads
HS2,o,617,1169,3115,153.864,62,96,-114,198,-72,23,sp,ads
HS2,e,550,2302,2920,72.264,6,-82,-581,168,102,-1,sp,ads
HS2,e,509,1922,2631,55.588,-67,157,320,-9,19,37,sp,ads
HS2,e,520,1960,2767,43.659,9,-12,-46,31,134,-25,sp,ads
HS2,e,770,1856,3014,87.062,-119,14,-48,27,122,-10,sp,ads
HS2,o,791,1396,3070,75.995,-1,67,-65,47,-3,-34,sp,ads
HS2,e,711,2287,2927,133.544,-27,-273,-44,55,-74,45,sp,ads
HS2,e,684,2303,3027,94.44,-17,45,-44,26,136,87,sp,ads
HS2,e,672,2262,2938,91.489,-24,-99,-54,14,58,-22,sp,ads
HS2,a,821,1639,2635,50.1,-25,-86,-38,16,-60,789,sp,ads
HS2,e,481,2308,2986,72.306,-39,146,105,-23,199,161,sp,ads
HS2,e,714,1995,2900,58.287,-7,10,-96,37,106,-60,sp,ads
HS2,a,875,1679,2865,139.446,-55,20,150,57,54,-323,sp,ads
HS2,e,533,2178,2734,43.3,-44,180,106,-2,168,50,sp,ads
HS2,a,814,1753,3060,218.904,-13,-62,7,481,26,186,sp,ads
HS2,e,662,2038,2980,52.996,-108,11,45,-28,22,-13,sp,ads
HS2,e,646,1663,2629,47.267,51,239,162,57,177,63,sp,ads
HS2,o,409,1368,2775,80.21,34,-137,-32,129,26,-16,sp,ads
HS2,e,661,2415,2674,42.97,-46,16,172,1,778,17,sp,ads
HS2,o,316,956,2793,136.07,252,82,54,0.5,-96,-232,sp,ads
HS2,i,446,2815,3163,229.939,-83,-123,-73,173,244,99,sp,ads
HS2,a,830,1716,2912,84.154,-13,61,-109,8,10,-119,sp,ads
HS2,u,624,1008,1810,37.951,32,747,1264,162,21,162,sp,ads
HS2,e,716,1818,2937,39.469,-8,-113,-6,1,-71,4,sp,ads
HS2,o,715,1229,2972,62.24,-48,-162,-489,275,397,144,sp,ads
HS2,a,846,1652,2678,60.722,11,-99,-114,63,-29,-124,sp,ads
HS2,o,526,982,2634,171.54,99,296,124,152,-42,194,sp,ads
HS2,a,709,1662,2758,44.023,-41,77,286,36,121,106,sp,ads
HS2,e,606,1655,2783,51.614,-58,89,-25,13,82,-18,sp,ads
HS2,u,747,1154,2727,47.06,-27,6,52,453,231,354,sp,ads
HS2,a,710,1936,2876,74.384,-14,-95,-90,10,-145,-13,sp,ads
HS2,e,548,1962,2852,60.722,102,138,54,126,106,-67,sp,ads
HS2,e,590,1962,2705,48.578,-59,-60,-52,-58,-110,-7,sp,ads
HS2,e,608,1932,2773,53.132,52,111,-3,138,137,-21,sp,ads
HS2,e,600,2387,2908,49.406,-47,-12,113,-38,-66,-123,sp,ads
HS2,a,681,2411,2876,27.325,-12,4,68,-2,35,-323,sp,ads
HS2,a,761,1788,2978,97.155,-8,86,-132,45,-27,260,sp,ads
HS2,i,399,2464,2889,72.866,9,46,25,19,351,19,sp,ads
HS2,o,574,1029,2112,40.775,-94,-129,-195,3,2,-193,sp,ads
HS2,e,575,1098,2423,27.325,42,-78,32,49,-114,-200,sp,ads
HS2,o,694,1272,2858,54.65,-48,49,160,137,-137,-48,sp,ads
HS2,a,850,1575,2956,109.3,88,19,-167,38,-71,72,sp,ads
HS2,e,487,2395,2734,37.951,-42,27,-93,-37,-4,-17,sp,ads
HS2,e,641,2124,2870,103.227,33,55,-104,84,233,-136,sp,ads
HS2,o,659,1098,1495,48.578,15,33,1660,120,-21,60,sp,ads
HS2,a,848,1844,2808,68.312,-17,-126,183,47,45,-60,sp,ads
HS2,u,344,776,2093,50.096,-59,-19,-14,-409,-906,-544,sp,ads
HS2,o,729,1416,2880,65.276,-13,-481,-1038,98,-51,3,sp,ads
HS2,e,673,2243,2892,66.794,-47,-267,-24,-4,-89,-9,sp,ads
HS2,e,730,2396,2894,72.866,-25,69,81,-0.1,167,84,sp,ads
HS2,o,621,1046,2757,133.588,0.1,146,45,31,-229,-35,sp,ads
HS2,a,957,1415,3044,356.876,-89,35,-38,36,-31,-15,sp,ads
HS2,e,681,1462,2651,42.485,-14,-84,24,8,-199,-199,sp,ads
HS2,o,748,1382,2796,56.647,-46,77,-667,1,154,-57,sp,ads
HS2,e,600,1613,2630,28.324,-34,8,141,3,102,57,sp,ads
HS2,o,548,1330,2772,28.324,35,52,-34,53,3,-251,sp,ads
HS2,e,429,2674,3358,59.479,-20,-29,-42,9,62,-63,sp,ads
HS2,a,942,1744,2835,240.75,-34,57,-68,46,11,7,sp,ads
HS2,i,410,2437,2929,52.399,-15,27,-73,11,191,32,sp,ads
HS2,a,939,1630,2775,79.804,-137,171,-9,8,168,-105,sp,ads
HS2,o,707,1252,3153,68.068,6,-71,-11,164,-38,46,sp,ads
HS2,a,786,1559,2701,45.77,-49,148,122,27,-72,-94,sp,ads
HS2,u,327,808,2214,51.638,-23,-51,256,31,-83,227,sp,ads
HS2,o,749,1382,3120,76.283,94,34,50,129,41,140,sp,ads
HS2,e,646,2173,2926,75.109,-68,-253,-83,-12,-213,8,sp,ads
HS2,e,739,2338,2880,59.853,-19,113,59,-2,155,76,sp,ads
HS2,o,434,993,2885,181.906,107,-149,-169,-74,-494,50,sp,ads
HS2,a,963,1492,3063,166.649,-20,-22,-4,66,21,54,sp,ads
HS2,o,520,983,3472,28.166,-4,20,-106,95,27,1282,sp,ads
HS2,o,568,1193,2967,53.985,23,-87,33,-3,-182,-1,sp,ads
HS2,i,382,2581,2942,52.811,8,-324,-46,13,144,23,sp,ads
HS2,o,663,1086,2963,50.464,-61,-21,44,-6,-17,93,sp,ads
HS2,e,577,1692,2624,39.902,-31,-208,-707,-3,102,-39,sp,ads
