iteration,log_likelihood
9160,-72442.83080685051
9170,-72414.6989833493
9180,-72457.51492048046
9190,-72432.35114627585
9200,-72478.15430018354
9210,-72525.43765186287
9220,-72493.90791342236
9230,-72452.3430805661
9240,-72494.51801870225
9250,-72499.0777678715
9260,-72487.69707086684
9270,-72376.15257120787
9280,-72449.94729742773
9290,-72470.37364502897
9300,-72459.40508169436
9310,-72378.73474572104
9320,-72341.6360537704
9330,-72379.51138105053
9340,-72405.42957411299
9350,-72466.61540385478
9360,-72435.4945581329
9370,-72373.16033916484
9380,-72437.42404169145
9390,-72350.8795792285
9400,-72333.18681226727
9410,-72378.70839742849
9420,-72423.89268713028
9430,-72449.5599184032
9440,-72455.5211082776
9450,-72342.77230421152
9460,-72408.03858380056
9470,-72429.1284982728
9480,-72404.5409053617
9490,-72433.664522668
9500,-72454.2039949202
9510,-72391.14586753256
9520,-72432.1705676283
9530,-72452.85121773896
9540,-72415.23881366993
9550,-72401.31605017686
9560,-72399.04866553278
9570,-72455.96061298173
9580,-72320.91027047373
9590,-72319.61179661719
9600,-72373.10904087838
9610,-72435.99393656706
9620,-72418.80933366627
9630,-72327.90864210996
9640,-72375.72040942892
9650,-72395.21420876238
9660,-72343.00892392565
9670,-72409.1843686218
9680,-72404.56502211309
9690,-72448.72450520527
9700,-72464.89642115687
9710,-72378.91298831528
9720,-72483.13786873438
9730,-72318.80947681195
9740,-72381.64793833686
9750,-72284.7457049367
9760,-72404.47684920704
9770,-72426.9904179462
9780,-72434.8778878957
9790,-72371.3112985859
9800,-72461.65858343363
9810,-72372.55257096437
9820,-72537.03395299228
9830,-72541.87654727526
9840,-72467.34828590801
9850,-72431.54895983094
9860,-72480.63835786718
9870,-72454.17750754378
9880,-72474.3312486684
9890,-72369.98256281372
9900,-72401.35225083507
9910,-72436.7219542931
9920,-72446.20714848427
9930,-72509.52967837214
9940,-72432.80978356015
9950,-72405.31946537319
9960,-72431.27217076585
9970,-72388.33799733507
9980,-72404.72488594959
9990,-72434.2166214642
